num_announcements, num_withdrawals, duplicate_announce, longest_aspath, shortest_aspath, avg_as_path, num_prepended_ases, tlong_events, tshort_events, avg_edit_distance, max_edit_distance, num_edited_paths, rare_as1, rare_as2, rare_as3, rare_as4, rare_as5, event_type, mrai
30, 4, 17, 10, 3, 6.425013390465988, 18, 1, 6, 4.285714285714286, 6, 7, 0, 0, 0, 0, 0,1,5
13, 4, 13, 14, 4, 6.4280757939685085, 16, 0, 0, 2.0, 2, 2, 0, 0, 0, 0, 0,1,5
50, 4, 40, 14, 4, 6.442454569396892, 23, 3, 4, 2.857142857142857, 7, 7, 0, 0, 0, 0, 0,1,5
14, 3, 7, 8, 4, 6.43872999212805, 7, 1, 0, 6.0, 6, 1, 0, 0, 0, 0, 0,1,5
40, 6, 31, 16, 3, 6.438068034276811, 45, 3, 2, 3.7142857142857144, 9, 7, 0, 0, 0, 0, 0,1,5
24, 5, 19, 11, 3, 6.435870967741936, 33, 1, 3, 3.8, 6, 5, 0, 0, 0, 0, 0,1,5
10, 5, 5, 10, 4, 6.437323037323037, 6, 1, 4, 4.4, 8, 5, 0, 0, 0, 0, 0,1,5
50, 5, 42, 14, 3, 6.4452350698856415, 46, 4, 1, 1.2, 2, 5, 0, 0, 0, 0, 0,1,5
3, 3, 2, 6, 5, 6.444641950228543, 0, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,5
16, 0, 12, 8, 3, 6.439807789580172, 6, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0,1,5
24, 7, 17, 15, 3, 6.4411764705882355, 40, 2, 3, 3.857142857142857, 11, 7, 0, 0, 0, 0, 0,1,5
13, 6, 8, 16, 3, 6.443998997744926, 28, 1, 1, 3.0, 5, 2, 0, 0, 0, 0, 0,1,5
6, 1, 6, 7, 6, 6.444333249937453, 4, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,5
60, 2, 60, 12, 1, 5.378394953565796, 60, 6, 7, 2.3, 7, 20, 0, 0, 0, 0, 0,1,15
65, 6, 60, 15, 1, 5.3872288526875165, 110, 6, 9, 3.64, 10, 25, 0, 0, 0, 0, 0,1,15
45, 2, 36, 10, 1, 5.386237417563346, 9, 0, 1, 1.5714285714285714, 5, 7, 0, 0, 0, 0, 0,1,15
66, 5, 57, 15, 1, 5.392320966350302, 106, 6, 6, 2.1739130434782608, 8, 23, 0, 0, 0, 0, 0,1,15
25, 2, 24, 10, 1, 5.390271201033147, 14, 0, 0, 1.0, 1, 5, 0, 0, 0, 0, 0,1,15
37, 4, 34, 12, 1, 5.388431170614487, 17, 0, 0, 1.5, 2, 2, 0, 0, 0, 0, 0,1,15
69, 5, 57, 17, 1, 5.401416261411143, 178, 10, 10, 4.28, 12, 25, 0, 0, 0, 0, 0,1,15
50, 4, 46, 15, 1, 5.4052332002378725, 80, 6, 2, 4.916666666666667, 11, 12, 0, 0, 0, 0, 0,1,15
59, 3, 51, 15, 1, 5.405917159763313, 43, 1, 3, 3.6363636363636362, 12, 11, 0, 0, 0, 0, 0,1,15
53, 4, 48, 15, 1, 5.404106707060507, 21, 2, 1, 1.7857142857142858, 8, 14, 0, 0, 0, 0, 0,1,15
50, 6, 43, 10, 1, 5.400653649543283, 16, 0, 1, 1.4, 3, 5, 0, 0, 0, 0, 0,1,15
64, 4, 59, 9, 1, 5.398016170709344, 24, 1, 1, 1.7142857142857142, 3, 7, 0, 0, 0, 0, 0,1,15
43, 4, 40, 17, 1, 5.39858803986711, 61, 1, 1, 1.6666666666666667, 3, 6, 0, 0, 0, 0, 0,1,15
41, 4, 34, 12, 1, 5.399221918715338, 48, 1, 1, 1.8333333333333333, 5, 6, 0, 0, 0, 0, 0,1,15
40, 4, 34, 12, 1, 5.39839947199076, 36, 1, 3, 2.5714285714285716, 5, 7, 0, 0, 0, 0, 0,1,15
49, 5, 42, 15, 1, 5.39695973705834, 42, 1, 0, 3.0, 8, 4, 0, 0, 0, 0, 0,1,15
44, 3, 41, 12, 1, 5.395693466513837, 42, 0, 1, 1.3333333333333333, 3, 9, 0, 0, 0, 0, 0,1,15
37, 3, 32, 10, 1, 5.3945800342829155, 19, 0, 0, 1.0, 1, 7, 0, 0, 0, 0, 0,1,15
50, 4, 43, 17, 1, 5.3939517112429884, 54, 1, 4, 2.3636363636363638, 6, 11, 0, 0, 0, 0, 0,1,15
52, 4, 42, 12, 1, 5.3979600097142395, 87, 3, 8, 3.388888888888889, 7, 18, 0, 0, 0, 0, 0,1,15
82, 3, 68, 13, 1, 5.399758745476477, 86, 8, 7, 2.9523809523809526, 8, 21, 0, 0, 0, 0, 0,1,15
56, 5, 51, 12, 1, 5.399647746377392, 66, 7, 5, 4.133333333333334, 8, 15, 0, 0, 0, 0, 0,1,15
63, 7, 61, 15, 1, 5.402421538951729, 103, 7, 5, 3.238095238095238, 8, 21, 0, 0, 0, 0, 0,1,15
48, 6, 43, 11, 1, 5.4032693223297885, 67, 2, 3, 3.5714285714285716, 8, 7, 0, 0, 0, 0, 0,1,15
55, 6, 48, 17, 1, 5.408311606225804, 99, 6, 4, 2.2666666666666666, 7, 15, 0, 0, 0, 0, 0,1,15
39, 4, 35, 19, 1, 5.416430371770637, 145, 6, 6, 6.0, 17, 16, 0, 0, 0, 0, 0,1,15
62, 8, 57, 15, 1, 5.418796049537545, 86, 5, 4, 4.235294117647059, 11, 17, 0, 0, 0, 0, 0,1,15
51, 4, 47, 17, 1, 5.42259348895308, 82, 3, 3, 3.4166666666666665, 10, 12, 0, 0, 0, 0, 0,1,15
53, 4, 44, 18, 1, 5.424039807183953, 61, 3, 6, 3.6666666666666665, 15, 15, 0, 0, 0, 0, 0,1,15
42, 5, 38, 15, 1, 5.422582145071296, 29, 3, 3, 3.0, 8, 9, 0, 0, 0, 0, 0,1,15
35, 4, 30, 14, 1, 5.423139346162764, 27, 3, 3, 2.4615384615384617, 9, 13, 0, 0, 0, 0, 0,1,15
40, 7, 35, 17, 1, 5.423684413282996, 65, 3, 2, 2.625, 4, 8, 0, 0, 0, 0, 0,1,15
59, 4, 55, 14, 1, 5.424144807485811, 59, 4, 5, 1.9333333333333333, 5, 15, 0, 0, 0, 0, 0,1,15
52, 5, 48, 14, 1, 5.424216959511077, 50, 2, 2, 2.25, 7, 8, 0, 0, 0, 0, 0,1,15
48, 3, 44, 15, 1, 5.425940021312224, 51, 2, 3, 2.7777777777777777, 8, 9, 0, 0, 0, 0, 0,1,15
67, 9, 60, 15, 1, 5.430821658462704, 104, 7, 7, 3.08, 8, 25, 0, 0, 0, 0, 0,1,15
41, 3, 36, 13, 1, 5.435225728521818, 72, 4, 3, 3.6666666666666665, 6, 9, 0, 0, 0, 0, 0,1,15
53, 5, 48, 12, 1, 5.436123016768178, 51, 3, 3, 2.0, 5, 11, 0, 0, 0, 0, 0,1,15
51, 4, 47, 17, 1, 5.435280898876404, 61, 3, 4, 1.9375, 4, 16, 0, 0, 0, 0, 0,1,15
48, 7, 37, 14, 1, 5.435363487087625, 54, 1, 3, 2.375, 5, 8, 0, 0, 0, 0, 0,1,15
49, 7, 45, 15, 1, 5.438610842567115, 65, 4, 4, 4.583333333333333, 12, 12, 0, 0, 0, 0, 0,1,15
49, 3, 47, 15, 1, 5.438722584469472, 57, 3, 0, 2.6666666666666665, 11, 12, 0, 0, 0, 0, 0,1,15
74, 6, 68, 15, 1, 5.440383198231393, 85, 5, 3, 3.75, 11, 16, 0, 0, 0, 0, 0,1,15
48, 5, 44, 15, 1, 5.443750917902776, 72, 5, 4, 4.0, 12, 12, 0, 0, 0, 0, 0,1,15
40, 7, 36, 17, 1, 5.444062088153463, 47, 2, 2, 3.75, 6, 4, 0, 0, 0, 0, 0,1,15
35, 2, 33, 14, 1, 5.444460673336741, 45, 0, 1, 1.6666666666666667, 4, 6, 0, 0, 0, 0, 0,1,15
90, 8, 75, 14, 1, 5.447870565189001, 90, 7, 9, 2.2790697674418605, 9, 43, 0, 0, 0, 0, 0,1,15
68, 6, 53, 15, 1, 5.450364594614108, 113, 4, 9, 3.611111111111111, 11, 18, 0, 0, 0, 0, 0,1,15
52, 3, 46, 14, 1, 5.452851902467094, 66, 4, 8, 2.7222222222222223, 8, 18, 0, 0, 0, 0, 0,1,15
73, 7, 55, 14, 1, 5.45406410990269, 81, 2, 3, 2.6363636363636362, 7, 11, 0, 0, 0, 0, 0,1,15
53, 0, 45, 17, 1, 5.455342504811462, 81, 1, 3, 1.8, 3, 5, 0, 0, 0, 0, 0,1,15
86, 3, 67, 21, 1, 5.4617782500885586, 134, 6, 4, 3.6363636363636362, 15, 22, 0, 0, 0, 0, 0,1,15
48, 4, 44, 18, 1, 5.4645202287650925, 80, 4, 5, 4.928571428571429, 11, 14, 0, 0, 0, 0, 0,1,15
68, 6, 63, 21, 1, 5.469959946595461, 122, 6, 5, 3.5789473684210527, 11, 19, 0, 0, 0, 0, 0,1,15
72, 2, 70, 15, 1, 5.470111165489757, 68, 6, 11, 2.217391304347826, 8, 23, 0, 0, 0, 0, 0,1,15
52, 7, 49, 16, 1, 5.468686868686869, 48, 1, 1, 2.4, 6, 5, 0, 0, 0, 0, 0,1,15
71, 3, 60, 14, 1, 5.472133647580757, 103, 6, 2, 1.9, 5, 20, 0, 0, 0, 0, 0,1,15
38, 4, 31, 17, 1, 5.474350110619469, 63, 2, 1, 2.142857142857143, 4, 7, 0, 0, 0, 0, 0,1,15
93, 8, 88, 15, 1, 5.485333516521261, 177, 9, 12, 3.2051282051282053, 11, 39, 0, 0, 0, 0, 0,1,15
48, 2, 38, 12, 3, 5.491372226787181, 79, 5, 3, 2.0, 5, 14, 0, 0, 0, 0, 0,1,15
9, 2, 8, 16, 4, 6.2793362307388385, 23, 2, 1, 3.5, 4, 4, 0, 0, 0, 0, 0,1,15
26, 2, 13, 13, 3, 6.278842393429801, 41, 4, 1, 2.4, 4, 5, 0, 0, 0, 0, 0,1,15
13, 3, 11, 14, 3, 6.282490272373541, 15, 2, 0, 6.666666666666667, 10, 3, 0, 0, 0, 0, 0,1,15
21, 5, 12, 14, 3, 6.280200694712466, 16, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,15
17, 3, 15, 10, 3, 6.278757668711656, 15, 1, 2, 3.3333333333333335, 4, 3, 0, 0, 0, 0, 0,1,15
11, 3, 8, 11, 4, 6.277586865215731, 10, 3, 2, 4.2, 5, 5, 0, 0, 0, 0, 0,1,15
22, 1, 16, 16, 3, 6.281332828474063, 41, 1, 2, 10.666666666666666, 13, 3, 0, 0, 0, 0, 0,1,15
10, 8, 8, 9, 3, 6.279894379479441, 7, 0, 1, 3.5, 5, 2, 0, 0, 0, 0, 0,1,15
20, 2, 13, 10, 4, 6.281168101834519, 23, 1, 0, 5.0, 5, 1, 0, 0, 0, 0, 0,1,15
18, 5, 11, 15, 3, 6.290442543696542, 42, 2, 1, 5.0, 13, 5, 0, 0, 0, 0, 0,1,15
14, 1, 7, 15, 4, 6.293377728449871, 15, 0, 1, 3.2, 8, 5, 0, 0, 0, 0, 0,1,15
21, 3, 9, 16, 3, 6.296989720998532, 32, 1, 3, 4.666666666666667, 10, 6, 0, 0, 0, 0, 0,1,15
25, 2, 16, 16, 3, 6.303746817024373, 37, 2, 1, 5.0, 12, 5, 0, 0, 0, 0, 3,1,15
28, 3, 19, 16, 3, 6.310767014764134, 54, 3, 1, 4.25, 8, 4, 0, 0, 0, 0, 0,1,15
105, 4, 41, 21, 3, 6.314018043025676, 123, 18, 23, 4.866666666666666, 19, 45, 0, 0, 0, 0, 0,1,15
127, 3, 67, 15, 3, 6.271186440677966, 80, 23, 40, 3.4050632911392404, 9, 79, 0, 0, 0, 0, 0,1,15
40, 2, 17, 16, 3, 6.278451951459495, 58, 1, 2, 2.3333333333333335, 4, 3, 0, 0, 0, 0, 0,1,15
41, 6, 27, 12, 3, 6.27378640776699, 30, 5, 5, 3.3846153846153846, 9, 13, 0, 0, 0, 0, 0,1,15
20, 4, 10, 16, 3, 6.276527331189711, 35, 1, 1, 2.0, 3, 2, 0, 0, 0, 0, 0,1,15
23, 3, 15, 11, 3, 6.272263006702841, 17, 1, 3, 2.142857142857143, 4, 7, 0, 0, 0, 0, 0,1,15
20, 2, 12, 13, 4, 6.278147795750079, 39, 2, 2, 4.25, 6, 4, 0, 0, 0, 0, 0,1,15
11, 3, 10, 14, 6, 6.282869785082174, 31, 1, 2, 4.5, 5, 4, 0, 0, 0, 0, 0,1,15
18, 3, 17, 7, 3, 6.275298554368322, 6, 1, 0, 1.5, 2, 4, 0, 0, 0, 0, 0,1,15
18, 4, 16, 14, 3, 6.27375, 17, 2, 2, 3.1666666666666665, 5, 6, 0, 0, 0, 0, 0,1,15
15, 4, 10, 16, 3, 6.288335925349922, 50, 1, 1, 3.0, 4, 3, 0, 0, 0, 0, 0,1,15
23, 2, 17, 12, 3, 6.289684990735021, 34, 2, 2, 4.8, 6, 5, 0, 0, 0, 0, 0,1,15
8, 1, 4, 16, 4, 6.293900184842884, 17, 0, 3, 4.333333333333333, 6, 3, 0, 0, 0, 0, 0,1,15
25, 7, 18, 15, 3, 6.30265973708346, 45, 3, 4, 4.888888888888889, 10, 9, 0, 0, 0, 0, 0,1,15
15, 4, 10, 16, 3, 6.304017041996348, 20, 0, 2, 4.5, 5, 2, 0, 0, 0, 0, 0,1,15
13, 3, 9, 11, 3, 6.3019096695968475, 8, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,15
23, 4, 15, 16, 4, 6.314569536423841, 54, 4, 1, 5.25, 10, 8, 0, 0, 0, 0, 0,1,15
22, 4, 16, 8, 4, 6.313098086124402, 24, 4, 8, 3.2857142857142856, 6, 14, 0, 0, 0, 0, 0,1,15
35, 7, 23, 16, 3, 6.315477952056821, 49, 4, 1, 4.142857142857143, 9, 7, 0, 0, 0, 0, 0,1,15
6, 2, 4, 14, 4, 6.316395864106352, 9, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,15
16, 2, 9, 13, 4, 6.312849162011173, 18, 0, 2, 4.666666666666667, 9, 3, 0, 0, 0, 0, 0,1,15
30, 1, 20, 13, 3, 6.3220635383270185, 62, 2, 2, 3.25, 4, 4, 0, 0, 0, 0, 0,1,15
17, 5, 16, 16, 4, 6.328886310904872, 41, 5, 5, 4.5, 13, 10, 0, 0, 0, 0, 0,1,15
33, 6, 25, 12, 3, 6.337833955759839, 43, 5, 2, 4.777777777777778, 7, 9, 0, 0, 0, 0, 0,1,15
13, 4, 7, 16, 3, 6.34315970234688, 28, 0, 2, 10.5, 14, 2, 0, 0, 0, 0, 0,1,15
21, 4, 15, 14, 3, 6.346799431009957, 50, 0, 2, 6.0, 12, 3, 0, 0, 0, 0, 0,1,15
28, 1, 22, 15, 3, 6.353655094552639, 45, 2, 3, 5.0, 11, 6, 0, 0, 0, 0, 0,1,15
6, 5, 5, 11, 5, 6.355029585798817, 16, 1, 2, 6.333333333333333, 7, 3, 0, 0, 0, 0, 0,1,15
24, 5, 15, 16, 3, 6.3588021270640915, 35, 1, 0, 2.6666666666666665, 5, 3, 0, 0, 0, 0, 0,1,15
6, 4, 3, 12, 5, 6.364068175468008, 19, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,15
20, 5, 15, 15, 3, 6.3653792720200055, 34, 2, 2, 4.25, 6, 4, 0, 0, 0, 0, 0,1,15
46, 6, 25, 15, 3, 6.373936899862826, 54, 7, 6, 3.2777777777777777, 8, 18, 0, 0, 0, 0, 0,1,15
4, 4, 3, 11, 4, 6.374075089065498, 4, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,15
39, 7, 22, 20, 3, 6.379609544468547, 61, 5, 6, 6.538461538461538, 11, 13, 0, 0, 0, 0, 0,1,15
122, 10, 39, 21, 3, 6.407611548556431, 190, 12, 9, 2.8125, 9, 32, 0, 0, 0, 0, 0,1,15
36, 3, 17, 14, 3, 6.417576703068122, 77, 6, 2, 4.222222222222222, 12, 9, 0, 0, 0, 0, 0,1,15
37, 8, 16, 11, 4, 6.415400463559104, 37, 3, 1, 3.0, 6, 8, 0, 0, 0, 0, 0,1,15
9, 4, 4, 14, 3, 6.416238437821171, 17, 0, 1, 2.0, 2, 1, 0, 0, 0, 0, 0,1,15
28, 4, 25, 16, 3, 6.413775510204082, 41, 2, 4, 7.333333333333333, 12, 6, 0, 0, 0, 0, 0,1,15
77, 4, 37, 12, 3, 6.41130848136102, 97, 6, 5, 2.2777777777777777, 8, 18, 0, 0, 0, 0, 0,1,15
12, 2, 10, 10, 4, 6.409578448490896, 11, 2, 2, 2.6666666666666665, 5, 6, 0, 0, 0, 0, 0,1,15
147, 8, 50, 21, 3, 6.4319056785370545, 207, 8, 11, 4.05, 14, 20, 0, 0, 0, 0, 0,1,15
42, 3, 25, 16, 4, 6.426869938065746, 28, 2, 3, 1.8571428571428572, 4, 7, 0, 0, 0, 0, 0,1,15
92, 3, 76, 20, 3, 6.417249417249417, 80, 11, 21, 3.303030303030303, 17, 33, 0, 0, 0, 0, 0,1,15
32, 3, 25, 14, 3, 6.422720962517353, 52, 4, 3, 7.555555555555555, 12, 9, 0, 0, 0, 0, 0,1,15
5, 0, 4, 12, 5, 6.423850242662352, 9, 1, 0, 2.5, 3, 2, 0, 0, 0, 0, 0,1,15
27, 7, 12, 16, 3, 6.173291492329149, 47, 3, 0, 3.6666666666666665, 4, 3, 0, 0, 0, 0, 0,1,1
12, 2, 9, 8, 4, 6.173263888888889, 17, 1, 3, 5.0, 6, 5, 0, 0, 0, 0, 0,1,1
41, 7, 33, 11, 3, 6.1691201643272855, 27, 3, 3, 3.4166666666666665, 9, 12, 0, 0, 0, 0, 0,1,1
5, 4, 2, 16, 4, 6.173957621326043, 18, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0,1,1
19, 5, 12, 8, 3, 6.167741935483871, 8, 0, 2, 2.0, 3, 2, 0, 0, 0, 0, 0,1,1
26, 6, 19, 9, 3, 6.159878828677213, 18, 3, 2, 4.285714285714286, 6, 7, 0, 0, 0, 0, 0,1,1
9, 2, 5, 16, 4, 6.162751677852349, 21, 1, 1, 2.6666666666666665, 5, 3, 0, 0, 0, 0, 0,1,1
48, 3, 31, 15, 3, 6.154227212681638, 42, 6, 3, 2.5, 6, 12, 0, 0, 0, 0, 0,1,1
8, 8, 4, 10, 3, 6.155797101449275, 13, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
13, 4, 10, 14, 4, 6.1597244998360114, 25, 1, 2, 4.333333333333333, 5, 3, 0, 0, 0, 0, 0,1,1
29, 3, 20, 14, 3, 6.15692007797271, 22, 2, 2, 2.8, 6, 5, 0, 0, 0, 0, 0,1,1
2, 3, 0, 6, 4, 6.156168831168831, 0, 0, 1, 4.0, 4, 1, 0, 0, 0, 0, 0,1,1
39, 5, 24, 16, 3, 6.156460403975633, 41, 2, 0, 2.3333333333333335, 4, 6, 0, 0, 0, 0, 1,1,1
12, 6, 8, 11, 3, 6.156818907697222, 15, 2, 0, 5.0, 5, 2, 0, 0, 0, 0, 0,1,1
9, 3, 9, 11, 4, 6.15859872611465, 18, 2, 3, 3.6, 6, 5, 0, 0, 0, 0, 0,1,1
26, 6, 18, 14, 3, 6.1579279848389135, 28, 1, 0, 3.5, 5, 2, 0, 0, 0, 0, 0,1,1
4, 2, 3, 10, 6, 6.15993690851735, 8, 0, 1, 4.0, 4, 1, 0, 0, 0, 0, 0,1,1
47, 7, 23, 12, 3, 6.154491762511657, 51, 5, 3, 4.5, 6, 8, 0, 0, 0, 0, 0,1,1
13, 3, 12, 16, 4, 6.159752321981424, 29, 3, 2, 4.5, 11, 6, 0, 0, 0, 0, 0,1,1
15, 3, 12, 9, 3, 6.159938366718028, 20, 1, 4, 5.4, 6, 5, 0, 0, 0, 0, 0,1,1
42, 3, 13, 16, 3, 6.154548220261637, 35, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
5, 2, 5, 14, 6, 6.157351154313488, 16, 1, 1, 5.0, 5, 2, 0, 0, 0, 0, 0,1,1
34, 3, 24, 16, 3, 6.154840649428743, 39, 2, 2, 2.6666666666666665, 5, 6, 0, 0, 0, 0, 0,1,1
6, 5, 3, 11, 5, 6.158463385354142, 7, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
6, 4, 6, 16, 6, 6.1626722588376275, 13, 1, 1, 6.0, 6, 2, 0, 0, 0, 0, 0,1,1
34, 4, 28, 12, 3, 6.157473309608541, 29, 5, 2, 4.857142857142857, 9, 7, 0, 0, 0, 0, 0,1,1
1, 1, 1, 6, 6, 6.157426623184109, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
28, 4, 23, 15, 3, 6.162893266686269, 52, 2, 1, 5.75, 12, 4, 0, 0, 0, 0, 0,1,1
8, 3, 7, 15, 4, 6.168671164564389, 25, 1, 0, 3.0, 5, 2, 0, 0, 0, 0, 0,1,1
22, 3, 15, 10, 3, 6.172544447682891, 20, 0, 2, 4.5, 6, 2, 0, 0, 0, 0, 0,1,1
19, 2, 13, 10, 4, 6.173333333333333, 15, 1, 1, 1.75, 3, 4, 0, 0, 0, 0, 0,1,1
30, 6, 16, 16, 4, 6.180172413793104, 61, 8, 10, 4.473684210526316, 13, 19, 0, 0, 0, 0, 0,1,1
36, 4, 26, 16, 3, 6.18287827076223, 45, 4, 4, 5.818181818181818, 14, 11, 0, 0, 0, 0, 0,1,1
12, 3, 12, 13, 5, 6.187074829931973, 21, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0,1,1
8, 2, 6, 16, 4, 6.1883484162895925, 16, 0, 1, 5.0, 5, 1, 0, 0, 0, 0, 0,1,1
41, 5, 32, 16, 3, 6.190662566396422, 58, 3, 5, 3.272727272727273, 6, 11, 0, 0, 0, 0, 0,1,1
12, 4, 10, 12, 4, 6.191418222346058, 14, 3, 2, 4.4, 10, 5, 0, 0, 0, 0, 1,1,1
15, 4, 11, 9, 3, 6.19062153163152, 13, 1, 4, 5.4, 6, 5, 0, 0, 0, 0, 0,1,1
18, 3, 14, 20, 3, 6.192711209276642, 33, 2, 2, 5.0, 6, 4, 0, 0, 0, 0, 0,1,1
23, 5, 15, 16, 3, 6.196159122085048, 37, 0, 0, 1.5, 2, 2, 0, 0, 0, 0, 0,1,1
29, 3, 22, 19, 3, 6.207675557974959, 74, 2, 5, 3.375, 6, 8, 0, 0, 0, 0, 0,1,1
11, 3, 7, 11, 4, 6.208955223880597, 7, 0, 1, 3.5, 4, 2, 0, 0, 0, 0, 1,1,1
24, 4, 18, 11, 3, 6.2062550552709626, 23, 1, 1, 4.333333333333333, 6, 3, 0, 0, 0, 0, 0,1,1
20, 5, 16, 16, 3, 6.214534727809064, 38, 3, 1, 7.5, 13, 4, 0, 0, 0, 0, 0,1,1
29, 8, 22, 12, 3, 6.215806279936136, 39, 3, 3, 4.666666666666667, 6, 6, 0, 0, 0, 0, 0,1,1
19, 4, 13, 14, 4, 6.2194863648398195, 34, 2, 1, 7.75, 12, 4, 0, 0, 0, 0, 0,1,1
22, 4, 16, 11, 3, 6.217688865490919, 29, 0, 3, 3.5, 6, 4, 0, 0, 0, 0, 0,1,1
12, 4, 10, 12, 4, 6.219627394384676, 12, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
14, 4, 12, 16, 3, 6.221699346405229, 26, 3, 2, 2.4285714285714284, 4, 7, 0, 0, 0, 0, 0,1,1
19, 3, 15, 8, 3, 6.216441207075962, 9, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
24, 5, 19, 15, 3, 6.221302998965874, 42, 0, 3, 4.25, 6, 4, 0, 0, 0, 0, 0,1,1
16, 2, 13, 10, 3, 6.219876416065912, 13, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
14, 6, 7, 22, 3, 6.23370959466393, 57, 3, 2, 8.4, 18, 5, 0, 0, 0, 0, 0,1,1
16, 4, 15, 11, 4, 6.236331119059785, 15, 2, 2, 6.0, 6, 4, 0, 0, 0, 0, 0,1,1
20, 3, 18, 11, 3, 6.233858668022369, 19, 1, 1, 5.0, 5, 2, 0, 0, 0, 0, 0,1,1
21, 4, 16, 16, 3, 6.235145385587863, 30, 2, 2, 5.5, 13, 6, 0, 0, 0, 0, 0,1,1
25, 3, 16, 8, 3, 6.234422110552764, 21, 3, 3, 2.3333333333333335, 4, 6, 0, 0, 0, 0, 0,1,1
20, 5, 17, 16, 3, 6.238, 28, 2, 2, 3.4, 5, 5, 0, 0, 0, 0, 0,1,1
5, 7, 5, 14, 6, 6.24019975031211, 15, 1, 1, 6.0, 6, 2, 0, 0, 0, 0, 0,1,1
27, 6, 18, 28, 3, 6.240575396825397, 36, 1, 1, 4.0, 7, 3, 0, 0, 0, 0, 0,1,1
9, 2, 7, 10, 4, 6.304248645566011, 13, 2, 1, 5.0, 5, 3, 0, 0, 0, 0, 0,1,30
29, 2, 20, 8, 3, 6.297511312217194, 17, 3, 1, 2.857142857142857, 5, 7, 0, 0, 0, 0, 0,1,30
30, 3, 13, 16, 5, 6.307908020190689, 44, 2, 3, 8.0, 13, 6, 0, 0, 0, 0, 0,1,30
4, 1, 4, 11, 4, 6.307843137254902, 5, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,30
21, 3, 16, 14, 3, 6.306321358952938, 26, 4, 1, 4.0, 6, 5, 0, 0, 0, 0, 0,1,30
10, 2, 7, 14, 4, 6.310191613440711, 21, 1, 0, 10.0, 10, 1, 0, 0, 0, 0, 0,1,30
32, 5, 20, 17, 3, 6.31158821910267, 41, 1, 1, 3.6666666666666665, 6, 3, 0, 0, 0, 0, 0,1,30
19, 2, 17, 16, 3, 6.315169769989047, 41, 4, 2, 3.125, 5, 8, 0, 0, 0, 0, 0,1,30
16, 2, 15, 9, 3, 6.31215921483097, 14, 0, 0, 1.5, 2, 2, 0, 0, 0, 0, 0,1,30
28, 1, 21, 11, 3, 6.309794372294372, 28, 3, 2, 3.0, 5, 9, 0, 0, 0, 0, 0,1,30
11, 2, 4, 14, 4, 6.311302940383059, 16, 1, 3, 4.0, 5, 4, 0, 0, 0, 0, 0,1,30
25, 3, 17, 12, 3, 6.310557341907824, 27, 2, 0, 2.5, 5, 4, 0, 0, 0, 0, 0,1,30
14, 4, 13, 10, 4, 6.310464495461826, 17, 3, 2, 3.6666666666666665, 6, 6, 0, 0, 0, 0, 0,1,30
31, 7, 23, 16, 3, 6.312417262377548, 48, 1, 3, 6.8, 13, 5, 0, 0, 0, 0, 1,1,30
32, 1, 21, 21, 3, 6.3231819375164084, 81, 5, 6, 4.923076923076923, 17, 13, 0, 0, 0, 0, 0,1,30
14, 1, 14, 14, 4, 6.32382945330892, 11, 2, 2, 5.25, 10, 4, 0, 0, 0, 0, 0,1,30
27, 6, 19, 12, 3, 6.31974025974026, 14, 2, 0, 3.6666666666666665, 6, 3, 0, 0, 0, 0, 0,1,30
11, 2, 11, 16, 3, 6.3255633255633255, 31, 0, 1, 3.5, 6, 2, 0, 0, 0, 0, 0,1,30
8, 3, 8, 12, 5, 6.328767123287672, 17, 0, 2, 4.5, 5, 2, 0, 0, 0, 0, 0,1,30
33, 2, 27, 19, 3, 6.327268067657611, 55, 1, 3, 4.25, 5, 4, 0, 0, 0, 0, 0,1,30
29, 3, 16, 16, 3, 6.33223098448232, 45, 4, 3, 4.5, 10, 8, 0, 0, 0, 0, 0,1,30
18, 5, 14, 8, 3, 6.328690807799443, 10, 1, 0, 5.0, 5, 1, 0, 0, 0, 0, 0,1,30
18, 5, 15, 12, 3, 6.332493067809428, 21, 2, 1, 7.333333333333333, 10, 3, 0, 0, 0, 0, 0,1,30
